pca1,pca2,model_type
-15.640989876990801,9.40417592036814,Baseline
11.835736753097185,-24.305309275070318,Baseline
-17.65119548196254,6.259629725163083,Baseline
26.08361557434634,26.675439385679486,Baseline
19.829593250378917,-14.319033857169568,Baseline
-19.065255396937996,15.500480848356455,Baseline
11.897233665309047,-19.72269753850987,Baseline
24.621794104700072,27.124827535740614,Baseline
-11.117787907689188,11.584899056466384,Baseline
17.201162720365513,-5.691797133270815,Baseline
-17.389129352032647,10.689679773350417,Baseline
17.818094978294635,-22.586819206764584,Baseline
-8.00918229262646,5.188578079239914,Baseline
11.848502500850538,-16.05366841647646,Baseline
-19.01731426562393,17.119183098180606,Baseline
-15.979410058330242,10.909186231827832,Baseline
-15.6390361344289,9.416049890732994,Baseline
6.5865191851298235,-12.509951161502615,Baseline
-9.139389339993464,7.481167003065282,Baseline
-20.33706425500976,13.979140549186837,Baseline
-20.931067081940338,10.028375002227353,Baseline
15.953597430486427,-23.66581654273534,Baseline
25.987494118075332,25.774329534962007,Baseline
7.33374607501284,-20.981712735215655,Baseline
-18.998277614170004,13.03166356178452,Baseline
8.362475862221936,-16.340679373512035,Baseline
-26.555138996928825,8.298434382621569,Baseline
38.18687185175535,31.225653375397446,Baseline
-13.061165519740715,14.809440754330568,Baseline
-17.9107768627372,13.270692206281307,Baseline
-24.609253989507547,12.574630152751505,Baseline
18.783265360434836,-23.89033547682186,Baseline
45.15320357610904,44.88560353130464,Baseline
-19.90473969917344,17.308014635566167,Baseline
6.1158327461816,-21.753304837941307,Baseline
-20.29783708770603,10.38408703830887,Baseline
17.277612368389835,-18.770712406823474,Baseline
23.577427056102966,25.64014700207081,Baseline
-26.530904972849108,11.042227916924523,Baseline
-20.775288216231402,12.083713520893886,Baseline
-27.201705550655152,8.755343438466808,Baseline
11.69914617812342,-23.563284640505145,Baseline
-18.548136524921382,15.162562581027046,Baseline
50.99519507924053,51.53047980982877,Baseline
-18.267655222939776,15.72628485288189,Baseline
5.582081099945601,-22.772694795485634,Baseline
9.464910277689178,-20.441964843268106,Baseline
-21.86922212680742,14.533037926342105,Baseline
-21.57525838391047,8.308140602147823,Baseline
44.81694006471574,48.50057577842345,Baseline
-26.18376112800911,10.763671316153829,Baseline
12.339135533337666,-26.448576478465196,Baseline
51.92274948376165,52.78426969230786,Baseline
-16.888004109667254,13.456834828865038,Baseline
6.662802523777287,-21.364707866477602,Baseline
-13.302908889535148,15.220830800051578,Baseline
32.711641819056695,34.07186742456823,Baseline
2.858138537610725,14.50037747179979,Baseline
-28.9510712265991,10.21613880847073,Baseline
14.6645106196603,-25.81547046108499,Baseline
-25.849279603435367,10.558782330042652,Baseline
10.340305041114952,-23.511679723334925,Baseline
-5.712045777326577,-6.858263808106716,Baseline
7.258252437393422,-19.10942791245666,Baseline
-3.1477180247453975,20.685883340267548,Baseline
-17.959096368855736,18.939607473615716,Baseline
7.845818737946384,-19.67888661609201,Baseline
-6.069842788792564,13.884439725771244,Baseline
7.021067804699842,-18.66802517645375,Baseline
-23.569157027466623,12.549330981679889,Baseline
-18.82501705783772,17.28594050591233,Baseline
17.83270821833523,-21.24233574850642,Baseline
30.147915595845515,30.24815822067923,Baseline
9.313419326111404,-23.083111070719355,Baseline
-19.962687311559563,18.208443865504112,Baseline
-14.57717803406049,10.81922951243412,Baseline
10.51026732621891,-22.27337835642687,Baseline
-20.296404718013026,13.372309567162626,Baseline
45.062412595663645,47.096529925833266,Baseline
-16.919582793828962,4.558980827855025,Baseline
-16.197159466941063,7.633042264491993,Baseline
18.69477998024796,-23.85284159801945,Baseline
50.741588214369635,51.306158905559684,Baseline
12.861573370746626,-18.999582554190855,Baseline
-21.69809146354138,16.660810310913057,Baseline
-16.841193514069825,13.959408366725247,Baseline
14.84403629435322,-24.44950591652897,Baseline
-18.30282315648203,17.68449961761395,Baseline
35.12295229518214,23.353257916174393,Baseline
15.506433714308965,-22.296934234006237,Baseline
-18.378968832779286,11.659049166089135,Baseline
12.53627588226811,-21.224927706181944,Baseline
2.490515774533008,-2.7870010439709243,Baseline
10.002852718650498,-24.96790116764919,Baseline
-19.017482692602552,11.936235400958155,Baseline
-14.38829044783769,5.237182174641814,Baseline
14.402584641031348,-12.528041614799418,Baseline
-18.68363829490443,4.091910446602544,Baseline
9.951220616906173,-24.393412575122987,Baseline
30.733480012857456,17.08182814201977,Baseline
-16.107129031334424,17.2107066997681,Baseline
9.522510251923936,-22.918436066751546,Baseline
4.147755991502688,-15.646305921520588,Baseline
22.802063109268712,4.9330545634394225,Baseline
-19.621472803523552,16.766142067177984,Baseline
-14.133545831655606,10.8716087603323,Baseline
-13.801775464290365,17.3219002700812,Baseline
11.010909224101326,-17.893249337897334,Baseline
36.46496081685813,19.984155892528342,Baseline
-18.606504019354684,10.383452569103598,Baseline
-16.342461689454947,12.937646769047644,Baseline
17.228144790897744,-22.75140572759494,Baseline
-17.008980905967917,14.313412116004177,Baseline
25.09917505350124,30.63262758857233,Baseline
4.678945527028619,-21.53000720424798,Baseline
-18.584570772258687,11.801523558181936,Baseline
-19.806851454254897,16.761269585284033,Baseline
22.73411852687541,24.13479111143825,Baseline
12.232790347545018,-23.26481538564229,Baseline
-26.2312183760192,10.879958179409233,Baseline
-13.653394805189048,3.6839597389299557,Baseline
11.60862834490289,-23.891391994465582,Baseline
30.355368050554784,31.704958250460937,Baseline
4.335646456484237,-19.154694821391317,Baseline
-16.849217797306466,16.478536398326497,Baseline
-27.913199446996586,12.190970759367627,Baseline
11.160523965916232,-18.541709026220207,Baseline
29.173261082563176,-1.3905957741843418,Baseline
7.5892201551209135,-19.615150905538844,Baseline
-14.979842959234086,15.331582735881481,Baseline
-21.127487489700982,9.115910249816622,Baseline
12.725342526435904,-24.834422624393284,Baseline
50.39715953041424,47.637803289811735,Baseline
10.988058628684554,-23.783386037207485,Baseline
-19.426728511521205,11.32907493768925,Baseline
-0.08504021530493334,-5.208523432286466,Baseline
-20.734469715906837,15.33498353923138,Baseline
-22.690970818221977,15.985616044628612,Baseline
27.47115412154707,26.1479489882455,Baseline
-14.748837341418259,16.73069081470268,Baseline
-28.123189558388013,8.22216361932789,Baseline
7.773118314689648,-15.861925996392838,Baseline
41.20403988905752,38.91038540974086,Baseline
8.199226396624361,-19.9546918314053,Baseline
8.99351100161975,18.37844426559522,Baseline
-24.226685994860947,9.300287540893553,Baseline
-17.47302643219995,5.136624480358026,Baseline
14.657775571146596,-22.76596120088389,Baseline
35.02203941334671,27.062301285490257,Baseline
8.166720801083095,-22.942434416084446,Baseline
-23.230250047893364,8.048236884703957,Baseline
10.745446820494141,-22.165204314195194,Baseline
51.2802887693678,50.76050151255362,Baseline
-18.723749463225534,9.814060601054809,Baseline
4.438325891501416,-18.652701771622244,Baseline
-17.945890236538037,14.118451394631581,Baseline
13.206689380817494,-23.063589673103206,Baseline
35.03966999110343,21.1237649047917,Baseline
-22.5155371206355,13.949501475330292,Baseline
10.773205996562984,-25.37525790836495,Baseline
-15.069683812437583,12.875286777277369,Baseline
11.09861765395432,-21.706584174387096,Baseline
19.5943812392065,-0.7796288330141351,Baseline
10.002639322896343,-21.32776919550075,Baseline
-19.966230062320545,13.015991092399707,Baseline
-18.06164022549284,14.086391688787495,Baseline
11.578425422108504,-21.419121859580343,Baseline
15.90176502642639,-1.7899547050213522,Baseline
11.780199903861392,-24.147033335688526,Baseline
-13.239221190632566,16.037283723120613,Baseline
