pca1,pca2,model_type
45.51387531533633,-1.9091977456299345,Baseline
-11.836155754004052,13.69101919298206,Baseline
45.44503140790905,-1.4112304983731296,Baseline
-15.98421076799161,-45.62623312443298,Baseline
-18.67723013424153,-2.462830418502505,Baseline
-10.991093419504896,14.006165961865946,Baseline
-11.713427640755208,13.568919800784487,Baseline
-16.15221200327992,-46.8943504567018,Baseline
43.56231373895905,-4.735210271573719,Baseline
-22.003325977018,-9.41490166183012,Baseline
46.1968125975092,-2.539789903632764,Baseline
-11.458397431022304,15.037141617609013,Baseline
45.00756375079502,-5.203046154700738,Baseline
-13.317070444744248,11.463230345312942,Baseline
-18.126799956846043,2.324773367941044,Baseline
44.607399466005646,-3.80781211269386,Baseline
46.60484855587662,-2.465482203277685,Baseline
-11.917609091612286,13.525583107248483,Baseline
46.18569414183177,-4.877709464933722,Baseline
-12.149971751510442,11.687472041960905,Baseline
-11.846865323272949,15.85466636040593,Baseline
-11.612837393613383,15.146918457109038,Baseline
-14.686628666949511,-21.245327759375066,Baseline
-12.16683072525278,10.487282100233475,Baseline
-13.093491850834347,15.459139483794718,Baseline
-11.102189742110463,13.313023638332826,Baseline
-12.22257644008389,14.223725907689536,Baseline
-14.97171645956482,-22.985379831507394,Baseline
46.12954533919702,-2.460596723101859,Baseline
-11.976678443754896,11.786474270823506,Baseline
-10.76116888614236,14.284772966477107,Baseline
-12.095985307954871,15.368881690726196,Baseline
-22.862065221399178,-59.15781309815185,Baseline
-12.35281225425713,1.782932726286378,Baseline
-12.118612968513617,10.558315332636871,Baseline
-10.924012146043925,12.721204457645149,Baseline
-12.226779063277478,15.938027221337558,Baseline
-16.01111233585225,-46.61331130262243,Baseline
-11.495399137237756,12.767208693528811,Baseline
47.25101559860433,-3.3587120290998604,Baseline
-11.59268608001113,11.882316123492478,Baseline
-12.560829814639446,14.568145276022491,Baseline
47.68832045035647,-4.751474921693344,Baseline
-23.90214260778871,-68.35199384833652,Baseline
-11.587808990031796,15.013405777598813,Baseline
-17.229246933084244,-0.4294460060607003,Baseline
-11.854082026574558,14.579151756577014,Baseline
-11.862961364432358,14.277489095057131,Baseline
44.38195116426753,-2.493102846245227,Baseline
-19.37631532292687,-35.260688317230965,Baseline
-12.378693027011481,14.300486654558727,Baseline
-11.800537734062,15.338401572717009,Baseline
-24.166672052365286,-69.15094221450452,Baseline
43.559092302160636,-5.242870722907248,Baseline
-12.390886626271474,10.124842787936661,Baseline
-13.814141894409586,7.673639526067828,Baseline
-15.499902293119298,-28.13648283215959,Baseline
-18.248364869703884,-3.599203349726286,Baseline
-11.553463647927819,13.719155637437716,Baseline
-12.650921112696071,12.352587937237027,Baseline
-11.375419088744975,12.755174248203568,Baseline
-11.775777445545117,13.613307696663206,Baseline
