pca1,pca2,model_type
-25.27757963763695,11.499680148146783,Baseline
-20.035096926476793,20.45583886700136,Baseline
-23.89161483694377,13.113407311858953,Baseline
-36.38022824222777,-45.418321431491854,Baseline
-28.411002403999447,-1.8137430641239787,Baseline
-8.25898859601749,32.99731625789513,Baseline
-22.00099135326698,20.705699079859276,Baseline
-39.88061770312952,-39.702356235288065,Baseline
-18.285696913091005,21.398952089828473,Baseline
-20.140947578415958,-2.8373631036180584,Baseline
-22.600585092599704,7.502027847806986,Baseline
-25.5557413995895,18.586389188251953,Baseline
-24.75663363610367,14.596315401712154,Baseline
-29.803895807950163,8.40414173736205,Baseline
-23.803317497785926,31.709229562855953,Baseline
-23.523006535915876,8.968951675901614,Baseline
-23.653540804002485,6.903932580520532,Baseline
-16.969805482826953,18.867822107057638,Baseline
-17.167018010564675,10.271301063476605,Baseline
-15.91037539666304,29.05517947541476,Baseline
-15.276856657428164,28.50226930310447,Baseline
-29.712267943094318,21.434210828893754,Baseline
-22.57287120547228,-54.78055058249967,Baseline
-25.885270452356597,11.984072718906901,Baseline
-13.498680402569311,31.808495695505147,Baseline
-15.562661241979622,17.107422462977933,Baseline
-10.36563965083075,31.922031496914276,Baseline
-29.603340102133487,-39.80903493438828,Baseline
-24.60315762272458,4.029492701709494,Baseline
-15.933653531690199,30.971740120737607,Baseline
-6.465750587149602,39.05241176773778,Baseline
-10.49787089683346,11.03395682915844,Baseline
-31.467893880038506,-45.57101538036117,Baseline
-21.127379748122564,30.757979576392835,Baseline
-27.486049214603874,10.51858203272666,Baseline
-16.83407711903635,28.586453140012303,Baseline
-30.08475556338144,21.579703407586475,Baseline
-35.15239853097245,-46.585977689784436,Baseline
-10.589239287945345,38.849786167953816,Baseline
-22.58234835820414,18.46170287085947,Baseline
-13.507134551743654,27.461636051718767,Baseline
-19.013143436497774,17.12779815381262,Baseline
-21.137460948181666,19.545502565440675,Baseline
-33.434131454384264,-33.630129142547325,Baseline
-15.011763187711555,26.593775491475597,Baseline
-22.598263381548215,5.560058053574358,Baseline
-21.822234565329744,25.844809838854026,Baseline
-10.94667256677015,28.039273560534145,Baseline
-19.415687178942168,15.527301200396165,Baseline
-39.09737339925184,-42.10244033507821,Baseline
-8.885384116576464,32.467806737175195,Baseline
-23.02497878326143,20.516997066439092,Baseline
-39.374166115226124,-28.61352347654591,Baseline
-25.638192995243415,10.746842655668281,Baseline
-25.347749918954595,14.474635398291799,Baseline
-20.12193376108352,32.07767959916975,Baseline
-24.28340899083833,-47.60791733443253,Baseline
-23.75729729494019,25.373335755611475,Baseline
-9.892054169770274,31.43424003333563,Baseline
-25.620307963807758,20.931537732582115,Baseline
-13.24020855597653,36.0714063684349,Baseline
-21.696174441621427,21.579647996315792,Baseline
-20.942207449107812,-5.21940898962036,Baseline
-26.289042921104567,8.273325239182952,Baseline
-20.001135957217542,21.839160909648815,Baseline
-23.448750270866107,12.695204813011875,Baseline
-19.141367810608898,17.690338077679304,Baseline
-19.305157272644646,-5.484483058679169,Baseline
-19.413367481765274,5.244008769914149,Baseline
