pca1,pca2,model_type
-14.450541881191434,28.123254062835016,Baseline
-6.91308214443768,24.831330185736157,Baseline
-8.866688921368317,30.200763949770515,Baseline
-47.97893330286427,-33.00157077979121,Baseline
-23.223857287121533,10.117926851273854,Baseline
11.140350338908426,18.563493754036628,Baseline
-8.28366780350288,28.37105322898232,Baseline
-46.961371110470495,-27.689831393466054,Baseline
3.684319602163814,28.349071064302905,Baseline
-18.04766718317576,-0.41664782037858383,Baseline
-9.923175953430587,29.10725131122271,Baseline
-14.533259704516142,26.009834343336507,Baseline
-1.864212871204909,25.385602044367648,Baseline
-21.38145222047757,18.046209960842777,Baseline
-0.3835692446788576,25.94442067331978,Baseline
-7.591164363804483,24.901476365250986,Baseline
-13.93844626818702,32.05092736542635,Baseline
-5.645191035781429,26.61183299941468,Baseline
-8.692329379272094,29.965679009740438,Baseline
4.689681239541615,29.749197337327523,Baseline
2.2517827247983466,27.120132989583226,Baseline
-15.1294470562768,24.37332670584717,Baseline
-39.48263504323825,-29.895196474150918,Baseline
-16.47723378230344,21.80203600947578,Baseline
8.32775332397656,22.551252224936846,Baseline
-5.56157872628179,26.293666662532612,Baseline
13.39714111807899,21.915570179182037,Baseline
-45.71341732490384,-30.461805098556862,Baseline
-17.22302320616173,26.15676464225747,Baseline
8.24734970476291,21.26209872885523,Baseline
21.115025379414085,24.444146083806157,Baseline
-6.451282974642524,4.787127421018992,Baseline
-47.48648109671968,-32.207936093354846,Baseline
1.1506343380637714,28.466354350931837,Baseline
-18.476147696466636,21.093762946438968,Baseline
3.9455544566863794,27.455773874078567,Baseline
-14.997377141629217,24.43259273190596,Baseline
-48.240667067947264,-29.989841204690496,Baseline
17.10433055604206,29.41847312432582,Baseline
-3.6104971962032133,29.56920313374768,Baseline
4.172254696310028,28.36476360093985,Baseline
-10.241637108759127,25.873079050695036,Baseline
-3.3220201563791796,32.03222610348188,Baseline
-47.91760115288805,-26.70144930725354,Baseline
2.37427421950506,29.452304922017568,Baseline
-14.802786306825995,18.479259831624088,Baseline
-5.13047784001888,30.14031618574074,Baseline
6.92708511516215,25.79575969046795,Baseline
0.2500703830279405,31.373397374877523,Baseline
-50.66234061375365,-32.86839186290256,Baseline
11.43380931927528,25.44486271820827,Baseline
-9.484070591999028,30.00643488026203,Baseline
-46.80818608755385,-27.186326761567244,Baseline
-5.3740887822709835,25.85229649723786,Baseline
-14.674060794916041,24.05261517118815,Baseline
0.19245268013593095,24.499871536838686,Baseline
-43.6300270819732,-24.589714816251966,Baseline
-6.903246513317849,24.654899161062737,Baseline
12.282686397833436,25.456154534632947,Baseline
-11.89054204412604,30.009111755108908,Baseline
16.273585670039957,26.952468482943004,Baseline
-8.19059732400444,29.16552533265432,Baseline
-17.596491920822068,17.277157235131643,Baseline
-15.07900741994343,16.67114404168848,Baseline
-5.9970299116298005,18.30894286240301,Baseline
-6.119123551709431,25.22969306886164,Baseline
-8.523844658585949,24.192653611629083,Baseline
-23.149801093081294,18.593151394265234,Baseline
-14.53505676337334,13.405783265174685,Baseline
18.44037056857547,27.600194104829914,Baseline
-13.397145809293237,36.38316293232485,Baseline
-17.87226956576665,24.121289640123692,Baseline
-39.757320596199435,-28.83789006160173,Baseline
-22.38482715531237,17.459664759030645,Baseline
0.847035091246105,25.715584890751845,Baseline
-14.725588313400763,26.882408730033433,Baseline
-16.712237056605268,24.43847173290847,Baseline
-4.6895907193660085,34.999046220300066,Baseline
