pca1,pca2,model_type
13.373530276062617,-4.772711902329909,Baseline
-6.579936329597446,5.574748026721751,Baseline
11.345972527282877,-2.9939401026246606,Baseline
-25.941949660076354,-33.23312913795021,Baseline
-31.93259124096853,22.24500799059344,Baseline
26.55748996024213,-13.739492446712658,Baseline
-6.108277826808133,7.8363921268231,Baseline
-25.612391828241115,-33.50244444925378,Baseline
9.95013979668431,-0.048766957726509706,Baseline
-24.551261678199452,2.2093531234408212,Baseline
14.750305045681992,-2.3520484339158205,Baseline
-8.567973639882466,7.683937149237723,Baseline
7.624289596566977,-5.135489100751638,Baseline
-16.222908130254833,13.659795088626115,Baseline
16.5359871212952,-7.662221235147778,Baseline
12.661027665309357,-2.010674007259114,Baseline
11.387027209449617,-3.6002030966276286,Baseline
-8.557437634258045,0.04993423705847028,Baseline
11.183334966222732,0.7556850438907265,Baseline
26.333766435140788,-11.05258993217764,Baseline
32.7841422919696,-10.764059933071994,Baseline
-8.098904390163359,11.194714658723242,Baseline
-25.839259338480133,-27.7991713142799,Baseline
-12.374767636790601,31.21960527586905,Baseline
24.00296541883178,-8.603742431472757,Baseline
-8.000495895808092,4.406847824710855,Baseline
30.149947711883854,-8.774842567471328,Baseline
-31.378800857525146,-29.05244797810131,Baseline
8.775393798646482,-10.76395651380309,Baseline
17.280257393297074,-8.624092402951305,Baseline
31.21876051418376,-13.49930622465589,Baseline
-8.350507180445868,10.265826820540228,Baseline
-40.95772803140145,-47.18218089892286,Baseline
14.601509877493092,-7.6578247348222765,Baseline
-11.695906837765568,34.46806963152504,Baseline
30.343487113568283,-10.50764721996395,Baseline
-6.83632820625816,3.675017738677824,Baseline
-24.81007642147516,-32.664448870855615,Baseline
34.5340706770492,-9.680665661317429,Baseline
17.045887520123625,-8.203948553291172,Baseline
34.62113554511407,-13.136818751271216,Baseline
-4.354441105305592,9.68484378324313,Baseline
13.195031627474677,-4.927386850204295,Baseline
-51.1784525396585,-55.584989705760556,Baseline
19.27574457862926,-12.369719484365373,Baseline
-22.42014808296318,41.56496806818519,Baseline
-5.649830658908301,9.495210326121695,Baseline
27.24581140001616,-10.211850040311619,Baseline
12.57185515523245,-7.506088367005889,Baseline
-42.77456556570849,-46.34137845625249,Baseline
34.695112980177605,-12.544638442363581,Baseline
-6.766709869310399,13.337790204415242,Baseline
-51.39749682692332,-56.09616488671602,Baseline
10.876157812918468,-5.531474350061789,Baseline
