pca1,pca2,model_type
6.0969223338902765,-23.124491786990518,Baseline
-2.8191584933435405,-29.959559155653984,Baseline
1.4641937159248757,-25.15253629948684,Baseline
55.58468746741783,32.13285838925607,Baseline
19.08280042435097,-19.584567829139257,Baseline
-15.89111392296058,7.9706580130130416,Baseline
-2.4503610140472083,-31.42259811599628,Baseline
53.46891355328062,29.757912884520838,Baseline
-14.179167282848008,-14.403053903405796,Baseline
18.701758062188752,-4.05405976170771,Baseline
1.2081960633575624,-27.098714859613718,Baseline
5.0069907206168836,-34.914054161238475,Baseline
-7.012582947611297,-16.881671473095654,Baseline
15.723717930395559,-24.340711433008867,Baseline
-8.045641110478659,-10.845244495016665,Baseline
-0.3850647652003276,-20.062361872299718,Baseline
2.8583249194497946,-19.411873180295792,Baseline
-4.794774222829803,-29.860338453852602,Baseline
-1.862562757394619,-17.571315816253243,Baseline
-15.214759681583361,-13.11341847726427,Baseline
-12.652119049518456,-11.17863842461647,Baseline
6.102050192793976,-32.587058547729264,Baseline
46.30914414675963,28.05714398151576,Baseline
10.539776092057856,-26.37848788823008,Baseline
-16.339735877324305,-0.14678221445948295,Baseline
-4.854786632754506,-29.99598131805375,Baseline
-22.684107799908666,-3.628144887570872,Baseline
50.85674292359735,26.250562757746813,Baseline
7.40031196236877,-10.979740609420563,Baseline
-15.11776260623416,-0.9947991391108464,Baseline
-31.43551168523148,5.00967758264006,Baseline
3.408105797973989,-13.023788190176953,Baseline
53.87621939794115,30.057642990353976,Baseline
-11.601509305857265,-7.295361580471227,Baseline
12.568382858671303,-26.79093315986222,Baseline
-15.516630653877442,-9.589646633570466,Baseline
6.083643035604193,-29.41482210326626,Baseline
54.62578162240274,30.77111616596915,Baseline
-29.87336014845887,-2.4776305161196466,Baseline
-8.826711935155904,-12.488175485679951,Baseline
-15.946871850594976,-7.491602674963068,Baseline
0.597292983752528,-30.87965790218443,Baseline
-7.932907029798303,-17.28440499196261,Baseline
52.820533893418535,25.013000098317026,Baseline
-14.757398893910427,-5.758915486710843,Baseline
7.998723631961811,-19.41063862365041,Baseline
-6.673750855658716,-29.34350924557395,Baseline
-16.802192766057907,-0.46969313210525,Baseline
-13.097727213188653,-11.79850985808884,Baseline
59.711693708096035,33.28695514392868,Baseline
-22.49646434900898,-1.0706642778307658,Baseline
-0.8387239633589397,-33.60446591647903,Baseline
51.05542661735202,24.464188938398838,Baseline
-5.389545665919215,-7.6871020183400365,Baseline
7.832913387465826,-27.77246619151449,Baseline
-7.4844887575568295,-8.764891690470952,Baseline
52.32238997575611,29.749513740690155,Baseline
-0.8320618942599209,-17.612017549073403,Baseline
-23.05086466271552,-2.3382033437285616,Baseline
1.5495126206669152,-33.67655959357929,Baseline
-28.206335101108053,1.7006379392646136,Baseline
-3.040864793890612,-34.59158123433581,Baseline
11.579071580936542,-21.773453102959063,Baseline
8.56566031013973,-16.150068959045868,Baseline
1.2919592476913597,0.9023766249816659,Baseline
-4.456289776090299,-6.696925622836757,Baseline
-1.435096768103077,-28.01754026684314,Baseline
17.020654499942193,-5.5289027168747875,Baseline
9.135001424881557,-16.380099305597657,Baseline
-29.224579458749208,-1.9325153008622813,Baseline
1.5057975376069708,-22.996416653644506,Baseline
9.304166166576168,-29.41763551969179,Baseline
47.42829471776993,30.567597992198422,Baseline
17.382388185669626,-20.30419628660673,Baseline
-9.425189008408923,-7.479584882338366,Baseline
7.707600644967375,-25.539311270967424,Baseline
7.796967561462477,-34.01212785358568,Baseline
-6.867295671204121,-18.26602945468548,Baseline
56.93089913008875,31.227207179656858,Baseline
8.851786885873155,-27.384708264836977,Baseline
-16.833479130815014,-5.719017029953887,Baseline
6.969668704725459,-31.81249162930865,Baseline
55.00097027960218,29.171100823855543,Baseline
12.884246431598998,-19.058838093086948,Baseline
-14.995626350278119,-3.571349930255572,Baseline
-13.408077457723413,-19.05320507159114,Baseline
2.4265651906390717,-29.890352421656093,Baseline
-12.663024282340187,-9.74484789681142,Baseline
44.714068739992186,15.293804722261525,Baseline
13.220295191854964,-22.565729778412212,Baseline
-2.719664985797646,-23.99339095195382,Baseline
0.0506777680004112,-36.66696549617585,Baseline
15.576846489590316,-25.167201306851535,Baseline
18.653971226524682,-18.598570862515658,Baseline
-5.191788491942969,-6.6988961784960495,Baseline
-3.2868083947136926,-22.764090110117078,Baseline
0.8902672671299137,-29.203642072928492,Baseline
0.8034137671321059,-26.171882276604467,Baseline
18.267329412514883,-21.210270335954355,Baseline
47.5343011846698,16.55013770240158,Baseline
-1.0740541162938142,-25.848712218035622,Baseline
3.2023504122482773,-34.13763607853362,Baseline
18.625258311090107,-17.945647294268337,Baseline
26.5696573551266,-12.459733146618683,Baseline
-5.083170600858898,-11.952650535229006,Baseline
-2.6690063685662024,-25.5885647346805,Baseline
-1.5448347331268317,-8.510001504280801,Baseline
-5.065040776323017,-31.139823857021497,Baseline
48.03768201649075,21.17796629220994,Baseline
9.367613163595996,-26.43063759832903,Baseline
-1.8777126543167748,-27.984233895521555,Baseline
8.048788859467951,-31.87669343946624,Baseline
-4.21549457215624,-19.193443140813343,Baseline
46.79762389078936,28.974314712621048,Baseline
16.05959080124415,-23.074488396541103,Baseline
3.888606707249739,-24.476543181807838,Baseline
1.4673741192311767,-4.1000919765068,Baseline
42.78802778055472,24.4110940783953,Baseline
0.8494357811883301,-30.41759208169939,Baseline
-21.068959441023832,-0.7461975093020576,Baseline
11.16902509343249,-27.653540253326735,Baseline
