pca1,pca2,model_type
2.1680597210090955,20.860275381289608,Baseline
-6.526748739711412,-20.27061922591876,Baseline
6.023628694382965,21.942461248448918,Baseline
-42.146539626961726,10.2074349292489,Baseline
-11.473457037759227,-2.785207602490333,Baseline
6.203639056254695,26.305374348679724,Baseline
-9.014417779751,-11.640517504509498,Baseline
-37.424172025227264,17.7435598256854,Baseline
1.9124845642713593,21.305130937915006,Baseline
-11.62935643963256,1.8605810435263415,Baseline
11.664943599373775,18.51810031036154,Baseline
-15.63102349417268,-14.265357316377305,Baseline
2.9877425316199138,15.672894982039873,Baseline
-7.045647778733163,1.8910276472725682,Baseline
5.740028735010151,23.607145996051752,Baseline
3.0154536949746378,19.04175265405852,Baseline
4.010105832801732,19.009088569128217,Baseline
-5.891294663137942,-9.031609481998638,Baseline
-9.241415385958652,17.509054339186722,Baseline
10.003007919787722,24.093576154970787,Baseline
4.3797024788873085,24.086641941040764,Baseline
-12.903704565968322,-15.925620268933903,Baseline
-31.710276020549962,9.649700954693246,Baseline
-2.623621650031581,1.2819029181448904,Baseline
5.5668851311536205,25.631324572260098,Baseline
-8.307203269282276,-12.72940562117225,Baseline
11.147483346085478,27.93546497359766,Baseline
-44.8144916709657,10.980682780337407,Baseline
1.162419952407827,22.07413849573097,Baseline
7.252872112247356,21.09999682074864,Baseline
11.894923614209649,28.20633931153409,Baseline
-2.5597409181259216,-24.864646865173214,Baseline
-49.08454996352264,6.45989950902633,Baseline
3.0028780872513963,27.301011091404963,Baseline
-1.9048033819769081,2.67855852292919,Baseline
3.0722112994177815,24.967384320915865,Baseline
-15.616845148620257,-17.801112308347033,Baseline
-37.2468962149601,18.31917911925029,Baseline
10.101457438488408,29.511985410314942,Baseline
3.7392289813227233,24.061050988317156,Baseline
10.028634788237905,30.652326655351832,Baseline
-10.874759130858466,-14.15544828287412,Baseline
4.227947653007772,26.087913417075335,Baseline
-56.38738873234523,9.929737927833967,Baseline
7.543887689014015,27.057405158924166,Baseline
-2.933414243773893,7.1405118574777555,Baseline
-5.4853628764639915,-13.93251829627689,Baseline
6.109853930472145,26.081440134009796,Baseline
11.052147448327052,24.908569880617687,Baseline
-50.001447083836865,12.015419306981867,Baseline
9.086429763525318,29.474873999865103,Baseline
-11.23969286069664,-15.98730106858165,Baseline
-55.39213760368678,9.287193140590583,Baseline
4.731947053490081,23.991681945737433,Baseline
-1.6120421963560396,0.7973368152039944,Baseline
-0.2846588392533702,22.382982263666722,Baseline
-41.0619713939187,16.62105841524576,Baseline
-11.220371124429688,22.500374176563565,Baseline
12.337203850409123,31.191356490352806,Baseline
-12.04526558286482,-16.246457221628777,Baseline
11.07387088112945,30.433371872528504,Baseline
-10.916137004475337,-15.682566116499897,Baseline
-2.7082585023618932,8.972983533536956,Baseline
-2.547392809402598,9.488952788438423,Baseline
-8.649404547087729,23.946531384537934,Baseline
8.545295842293159,30.80556929600797,Baseline
-9.71885774364132,-15.96846226334914,Baseline
-3.969344689157531,16.7297763980575,Baseline
-4.077616695029452,8.222353130817506,Baseline
13.813925103119258,29.6357801002727,Baseline
5.539121050286324,25.163552302809656,Baseline
-16.89460237546314,-19.84944448167534,Baseline
-36.99902363587706,11.113296618087414,Baseline
-8.215491437237059,-0.044860161349786716,Baseline
3.221569261175127,26.594173425837344,Baseline
2.997824080693947,22.542712074548927,Baseline
-12.738454689894388,-16.70607931281075,Baseline
8.00943757577245,25.891786184777374,Baseline
-50.343891682524514,12.790557132063787,Baseline
3.3738547275025828,18.396414782048048,Baseline
1.1171641250835689,21.46557946295324,Baseline
-12.711684638096644,-15.482073922115754,Baseline
-58.5083000881962,7.070526707272202,Baseline
-7.159838451321294,1.6008980352539675,Baseline
4.0853240648161036,27.214304731391987,Baseline
5.818190120980751,27.842398208616622,Baseline
-11.971943770301346,-13.807657729154736,Baseline
4.348941788578407,25.69822949201848,Baseline
-38.15671514004552,13.385001905690777,Baseline
-8.879063596199009,-1.0872045836048294,Baseline
8.080072843110173,23.68771827896223,Baseline
-12.384455411989688,-16.233678175681774,Baseline
-9.54940917791142,5.156030501580995,Baseline
-7.686462330446617,-2.247538207054674,Baseline
8.477248827211277,26.988189804234565,Baseline
2.1089142069250553,21.269955009648694,Baseline
-13.046382910129848,-10.813897287908642,Baseline
6.598033363087334,18.530393187847643,Baseline
-7.297323161979298,-3.3155944796311787,Baseline
-35.485998041939894,10.325982775302906,Baseline
6.031758849166558,27.03989886923853,Baseline
-10.642420634058082,-16.72255708614071,Baseline
-5.953433006997437,3.0523764539628453,Baseline
-33.965976544976094,-2.0124568498471174,Baseline
1.4734926431003876,26.455951681834044,Baseline
6.097904170419864,21.76034398332636,Baseline
3.682732247344724,27.209584745992196,Baseline
-10.380560841425153,-13.88994292089129,Baseline
-41.1820281064362,9.25364694868867,Baseline
3.1086188243575172,20.792608228980807,Baseline
4.7389040060870915,23.277629087629403,Baseline
-15.900480349208095,-15.16798147190463,Baseline
1.6929583754897806,25.109069890696524,Baseline
-35.8645196758556,11.309828767963875,Baseline
-1.3877319891441886,5.08346924843897,Baseline
4.810030370834684,23.485276490271065,Baseline
9.531287475974892,27.44674688219025,Baseline
-29.27489500955588,13.224276117590081,Baseline
-9.672394031675061,-15.713159848104269,Baseline
9.564701787569476,29.19625411631203,Baseline
3.5307701924421897,17.05314980449515,Baseline
-12.20453807268847,-15.652874620111193,Baseline
-38.025270747484626,10.789622727413285,Baseline
-1.8878628182416746,6.580965679649108,Baseline
0.6504709271732314,25.40085368471242,Baseline
12.407720840193784,32.178146197833044,Baseline
-10.206853038216673,-17.409307847386845,Baseline
-33.004767855903815,-0.28952464023228325,Baseline
-7.399169712041722,2.5139266699458256,Baseline
-0.5193189294737133,25.741854870364374,Baseline
5.1657881234082055,25.248368988873004,Baseline
-12.885064496643624,-16.297884394512447,Baseline
-52.481936997808944,9.008113475630653,Baseline
-6.036453210616931,-1.6047610700182946,Baseline
4.893466147584914,22.2515647971114,Baseline
-6.771731510789408,3.8397866784837684,Baseline
12.230814047894699,21.706210038519096,Baseline
4.213821342663389,28.966082731341135,Baseline
-41.646617259120895,14.2158840878492,Baseline
-0.9486498057122696,22.85875410013053,Baseline
10.156871212355917,30.06069655670791,Baseline
-8.587363283760583,-14.737100370535332,Baseline
-47.651761853566555,6.136162356819648,Baseline
-4.672230015581223,-1.063770401058371,Baseline
-19.11336293691581,16.642021114850927,Baseline
6.397493515500938,27.742739726530495,Baseline
6.215198810822478,21.781612573040373,Baseline
-12.31401032882284,-19.622432198289175,Baseline
-38.131390564075026,15.048827077729028,Baseline
-5.5588192866707935,-0.9861917918354466,Baseline
8.336326969016232,26.650893358880314,Baseline
-9.166170859579472,-19.93506513050577,Baseline
-55.87338846631505,7.667662405990081,Baseline
4.553023009404426,20.833123570983595,Baseline
-4.518078617729231,4.4075339502658775,Baseline
6.535842849777525,26.300277568738224,Baseline
-11.01600408709916,-13.17915418630913,Baseline
-44.10140147215446,9.482168645700398,Baseline
2.983556209566975,26.516918614312853,Baseline
-6.063973678032684,-0.7410787168979508,Baseline
5.493459266589402,23.357779585358692,Baseline
-9.94912302486043,-16.392293992362337,Baseline
-28.37308182582711,-3.485873129030192,Baseline
-9.626243278021485,0.35683186618281476,Baseline
6.11467168851658,24.804110222826843,Baseline
10.259298723588788,25.83533468281621,Baseline
-14.194616362342577,-18.117634713742508,Baseline
-20.037448157090374,1.0524245065251747,Baseline
-8.21374273301106,0.07466863670044707,Baseline
-0.6304775635242134,22.259642530898137,Baseline
3.880307262124617,23.009509992971452,Baseline
-8.152103324820798,-11.428346334870287,Baseline
-13.882454833171792,7.800914209156085,Baseline
-9.154869369392777,0.03607948571304106,Baseline
-0.8214940637858371,24.271403372228107,Baseline
5.80209334528931,24.901557844387508,Baseline
-13.998785125498612,-21.699881564320435,Baseline
-16.71839896023568,5.145104555748282,Baseline
-13.017805139820972,-3.91001945160389,Baseline
11.450965189913148,27.932061538686725,Baseline
12.524278837717025,23.313099388645696,Baseline
-12.830070696467898,-12.831700793988766,Baseline
-50.37936618463146,5.574451809998672,Baseline
-7.6080501207142905,-1.0731118494804888,Baseline
-16.583964634919656,16.61720908000284,Baseline
-37.277938372902014,14.896323848473084,Baseline
0.5748586924939232,-22.243848786795883,Baseline
5.593478000730885,24.927492798618577,Baseline
-6.727826387265732,-0.7694844230588167,Baseline
4.8627730709761074,23.418175496774122,Baseline
11.419321315855006,29.840323438026612,Baseline
-9.00180023806132,-9.67271160373516,Baseline
1.3904073652153253,13.811397155270804,Baseline
-40.17276233131171,6.001232856434911,Baseline
-1.2249031642502237,20.327376484819567,Baseline
5.664809961051643,26.523052826439606,Baseline
-14.193166749006293,0.12595804268709307,Baseline
8.438860990962855,24.400707194874062,Baseline
-10.51268088140124,-13.060783939446452,Baseline
10.800512765556903,28.75624328367379,Baseline
6.36920069453251,25.04503018251654,Baseline
-15.937879498734475,-18.15724548835466,Baseline
-41.503885028093585,7.963463317046302,Baseline
-6.6114377678626814,-0.23912665661871477,Baseline
5.708988818723149,26.861924099467867,Baseline
2.3230992591068427,19.848925854900795,Baseline
12.835582379744697,30.35872288218702,Baseline
-8.272805118501289,-15.983108133475568,Baseline
1.2323043394856168,23.67353787214319,Baseline
-5.184244881603829,4.349493579173502,Baseline
9.050356213333867,25.060795072415385,Baseline
-5.71060254394697,-16.030596775710585,Baseline
-34.99343067303925,7.9903767903029905,Baseline
7.084392948074885,27.645075551635873,Baseline
-7.081111685934834,3.7338731027998473,Baseline
4.4009578781932435,24.759699473669478,Baseline
-1.845169249227546,-3.491616239350677,Baseline
-1.0280000977071868,17.72619626814144,Baseline
-28.673486185167718,8.183571322221665,Baseline
-43.402329990008994,8.145939533475302,Baseline
8.711593867496553,25.07322986924793,Baseline
-12.497332169082704,-14.154694878704822,Baseline
-54.467819788948276,11.583810566314058,Baseline
-5.401043057160486,0.754975408547154,Baseline
-12.762013414416064,21.803275019431542,Baseline
3.6764237906162953,27.30958764896256,Baseline
-8.47503522562164,-13.306824352085327,Baseline
-37.4039686059812,16.82288707023558,Baseline
-5.936475400536303,7.324114040605865,Baseline
4.111011301007943,26.685601048486337,Baseline
-5.234962269337054,6.25984219219915,Baseline
11.464559287753136,29.236765779454885,Baseline
-2.9116362350887837,15.286547297610557,Baseline
6.5951456723720305,23.772366682411555,Baseline
6.958994072132104,22.257295296865053,Baseline
-11.99700747664196,20.97884135176621,Baseline
-9.305994546742708,7.282560723840291,Baseline
-5.8697409151543285,20.970983656419527,Baseline
3.1254220896064755,26.53684540482505,Baseline
3.518755641862369,25.0185428782091,Baseline
4.307512508407185,29.546617516483114,Baseline
-17.163214875630572,-20.464521027557637,Baseline
-40.824103718839865,-0.5004840751724574,Baseline
-0.10336021141070463,0.4478789453478931,Baseline
0.5231275191327752,26.76060578430434,Baseline
