pca1,pca2,model_type
-20.754860304928325,0.8114939148091153,Baseline
23.260953148925267,12.86265580683802,Baseline
-16.540122411515824,0.6826728986652157,Baseline
6.8805323554752125,-39.64794294803666,Baseline
30.19505075337154,-1.297355138314925,Baseline
-26.133331466407956,-3.0222873717339342,Baseline
22.434523790597627,13.501022723501606,Baseline
6.218642664713148,-38.37181104638515,Baseline
-13.293770239973894,-3.862284560560732,Baseline
15.515897888259433,-10.489325636199766,Baseline
-18.85858248260932,1.6923555129655041,Baseline
25.191171953499605,11.94191848531509,Baseline
-11.114894170446384,-2.0169868000960642,Baseline
21.300550817074477,3.7124974681712564,Baseline
-22.545235210780515,-3.4888960197301606,Baseline
-17.315380968291695,0.8191910484759236,Baseline
-16.648075201077887,0.1732525156683877,Baseline
17.36466647290089,8.166383366657794,Baseline
-17.32163520528056,2.1241916139046797,Baseline
-26.59212191286595,-1.8128657368554333,Baseline
-32.280552849072706,1.7735345871163322,Baseline
25.06663232144135,13.791466122617608,Baseline
8.68590423068039,-36.44905522323367,Baseline
23.68534717367076,13.745281572884345,Baseline
-26.16725910943096,0.0049972225967629845,Baseline
21.733927512426458,12.149694042033007,Baseline
-33.66509730798193,4.371159722553436,Baseline
13.708755927124361,-43.70653038429924,Baseline
-15.432146720379613,-6.723096693812493,Baseline
-21.59757882338127,-0.7691769166625665,Baseline
-30.818374032530084,0.45566606656164677,Baseline
25.644799835278278,11.41798414418293,Baseline
15.458670088695806,-64.18135454924803,Baseline
-23.292835053428696,-2.339635000341095,Baseline
21.703728303603377,16.255843781827064,Baseline
-30.585774560834313,0.6075368867877634,Baseline
21.82720672896922,9.493578110218728,Baseline
5.95692296948283,-37.59183139356716,Baseline
-35.470011422588364,4.437741101005366,Baseline
-22.542319624044243,0.34160223237355714,Baseline
-33.04787554210502,1.5758079362290407,Baseline
18.138802927021267,11.725601278418532,Baseline
-19.29627591199015,-1.2743743079002228,Baseline
18.537984327456652,-74.04751921603828,Baseline
-22.191762135371107,-3.30862001683229,Baseline
24.82119917449218,16.512692445099816,Baseline
20.713071919840402,14.318114022955678,Baseline
-31.082570833731697,1.4848725702184167,Baseline
-20.676989358810417,0.7009017355808761,Baseline
17.637678912518016,-67.87843768166904,Baseline
-34.649007235386925,2.221445760901288,Baseline
24.75427300010713,17.31173735995802,Baseline
18.790711560396794,-75.44843211263104,Baseline
-18.289323935397316,-5.327519750540308,Baseline
23.453026166739953,13.863993659195614,Baseline
-22.06935510264596,-1.7104621604145505,Baseline
10.52508089471438,-49.119703648423354,Baseline
-5.565102274468623,-10.531838502532805,Baseline
-38.38870052899611,6.19509599595564,Baseline
27.096699093875667,17.13642184986628,Baseline
-35.89756512362359,3.436583392992316,Baseline
21.597053472732757,14.712031089359858,Baseline
-2.05139715489674,5.95250277707075,Baseline
29.470900728215017,16.43386785830189,Baseline
-10.582403538873196,-14.583443422832692,Baseline
-20.30231158107929,-4.7511952972102485,Baseline
19.205006148034453,13.643938015475932,Baseline
-14.257181197347295,-4.068658970199861,Baseline
29.74117093247698,18.289791107911665,Baseline
-25.375242389478895,2.0822016753428954,Baseline
-20.30871710851045,-4.331779476044094,Baseline
25.46888152815044,10.330650091038638,Baseline
6.7993356241046445,-36.605236820729274,Baseline
19.160217989871516,11.47334216781786,Baseline
-23.108059912699918,-2.636800831140694,Baseline
-15.700249050194039,-1.604016926931205,Baseline
18.476387620215995,13.150842603959173,Baseline
-20.57916859834485,-1.4963886328536857,Baseline
19.51130733577254,-71.754751434125,Baseline
-19.738109598748856,4.479652700309722,Baseline
-25.384710108051017,-0.023845579108721728,Baseline
26.82313639297397,11.812939356783751,Baseline
18.592369644727505,-74.82369450200812,Baseline
27.789849795236936,8.063878466512186,Baseline
-30.057172263240822,-1.80993979841785,Baseline
-21.462444011867966,-3.737379982949675,Baseline
21.9345641316365,10.976572621859415,Baseline
-22.36358127948818,-3.1219097180255986,Baseline
14.210710853780133,-47.989106874081855,Baseline
29.17661648569882,7.139694804467689,Baseline
-17.69060135918312,-1.830820665406439,Baseline
24.113831006775644,13.459322538002011,Baseline
-8.488583404401313,0.8561409830782455,Baseline
18.463614841999874,15.43835650088902,Baseline
-22.513498428309884,0.02569915775383496,Baseline
-11.882853044955192,4.766791340926905,Baseline
16.516138054331314,0.32746943501937514,Baseline
-20.38402146585012,3.7935666981758547,Baseline
19.349031385170775,12.329991308035742,Baseline
11.161432026910623,-38.51823784533672,Baseline
-20.310643829717016,-3.472962147318802,Baseline
19.623955267225277,11.519633464100128,Baseline
19.450627632191132,15.283250871312399,Baseline
10.650779795420695,-14.669887083661369,Baseline
-22.510839739319156,-2.102948516466575,Baseline
-18.26393518252192,-0.5058698515285768,Baseline
-22.341179590260243,-5.34642014823966,Baseline
17.481306636438923,8.329894250856416,Baseline
14.944955053781156,-48.015872943961426,Baseline
-17.92358831745471,0.21471253488652098,Baseline
-15.193207778682641,-2.203842074968624,Baseline
26.77130174613013,13.192808927824595,Baseline
-18.959783241616886,-3.397836511068389,Baseline
6.736443803599915,-36.37302710179845,Baseline
16.43886700803163,13.623634638296,Baseline
-17.041958355348903,-1.9087409703595997,Baseline
-22.623361557396585,-2.3418109743444884,Baseline
2.7151855873723814,-32.04161909129869,Baseline
21.026988146978947,13.277661505477786,Baseline
-34.963219226557975,3.3454403867223506,Baseline
-15.75282424896451,2.428381127320032,Baseline
18.382691099051403,10.913083796741159,Baseline
