pca1,pca2,model_type
22.83081927195323,-22.557441567555127,Baseline
13.96201500218606,-19.939186810382637,Baseline
20.315373564022973,-24.205612237071545,Baseline
39.37238539569723,45.51908998410331,Baseline
26.714704572774977,-5.665847125789495,Baseline
1.0712446089978391,-26.47358216468037,Baseline
16.783848330053047,-22.08428261970209,Baseline
42.24749199910599,40.8725294076428,Baseline
12.29413760808848,-28.6089351971786,Baseline
18.92976955461836,-0.12100186486492277,Baseline
19.68470561732336,-18.956415769536893,Baseline
19.849860760683498,-18.09187906062802,Baseline
16.40444057611207,-23.82362754519213,Baseline
26.42043970214829,-12.067465923120633,Baseline
14.584198952757665,-27.51943539506746,Baseline
18.74211249448294,-19.65656206726561,Baseline
24.78580090850847,-22.269973714816885,Baseline
11.741943364853654,-20.787391098250396,Baseline
21.26508630872579,-23.13047886097155,Baseline
10.275500911755728,-29.89055810776425,Baseline
10.882695163264922,-26.709709733852556,Baseline
21.71589661624368,-19.72745668099018,Baseline
31.182857598111006,40.46498887245197,Baseline
22.92175073706817,-15.04546543558072,Baseline
6.353425480530472,-27.96813670796506,Baseline
11.579884155600485,-19.874601931264333,Baseline
1.0586095325260245,-26.473017496097192,Baseline
36.416980392789206,41.83583054399835,Baseline
26.390012952357853,-19.131879908505404,Baseline
6.802132863456017,-28.444964629309993,Baseline
-2.298989327059793,-32.9388214903918,Baseline
7.071607597910729,-7.351594669309708,Baseline
39.12402961776416,45.93931690544467,Baseline
14.458024062139604,-29.771539968480862,Baseline
24.034034935001948,-13.080056477330261,Baseline
9.792320996777578,-26.990063727017787,Baseline
22.056447175811172,-20.373711828097232,Baseline
40.75598997430506,44.6618783976248,Baseline
1.9697132318890138,-35.16365041831802,Baseline
18.557846943141886,-27.48736993803091,Baseline
10.248209957306202,-28.357383742130146,Baseline
15.056931720898843,-17.747139387997624,Baseline
18.425528398703285,-28.21127616959479,Baseline
41.061354923463654,38.00420420147411,Baseline
11.421971670213184,-29.02526124230102,Baseline
21.958306892521275,-13.583331067279204,Baseline
15.159734169062787,-25.780784177217598,Baseline
6.66356907259797,-28.866595274243252,Baseline
15.93630351564549,-28.13946393165717,Baseline
42.285900712534485,44.097710058472636,Baseline
3.6385867288713354,-28.82275602817261,Baseline
17.284616928616604,-22.09755529709788,Baseline
39.87434925345408,35.205744764767616,Baseline
19.692648079073393,-23.673046102858862,Baseline
21.943693120373528,-17.532031522583072,Baseline
12.554294466367129,-25.746662360651,Baseline
34.022983808140765,39.81859445102394,Baseline
16.20612609219168,-23.42267041145929,Baseline
2.3669861368682814,-28.414552485533626,Baseline
19.6887871136285,-21.86643400838974,Baseline
3.1474888024857446,-32.79080887007237,Baseline
15.932894330115651,-21.843470497830424,Baseline
21.335352747000183,-8.252398129532793,Baseline
22.44445832757571,-14.828770254633511,Baseline
16.421379832883797,-22.15487747097297,Baseline
19.797078937728177,-23.90019976397826,Baseline
14.831211880416927,-19.556268932191216,Baseline
27.690427008764008,-10.507301036501904,Baseline
19.94311437474639,-11.844129395214928,Baseline
-0.11592087255496644,-34.194366579999425,Baseline
25.15115428032405,-25.268933431700958,Baseline
23.48003075288141,-18.506876990142246,Baseline
31.152337991132107,37.274462994159144,Baseline
26.82064906582106,-10.067991675495877,Baseline
12.126835361969711,-26.871324311545393,Baseline
24.24173364571209,-18.468432777115506,Baseline
21.605536498098488,-16.637154007538903,Baseline
20.02503509812925,-29.02085830795268,Baseline
40.02403421780203,42.966928649730015,Baseline
25.157165990757278,-17.899147623077642,Baseline
8.896999566197023,-27.915707212173466,Baseline
21.890892728403955,-17.473979904356916,Baseline
39.642375943989386,43.54666440497238,Baseline
22.75024846979885,-9.182046549030883,Baseline
10.493626298916146,-31.204690088053507,Baseline
14.039119391814955,-29.356562221363117,Baseline
18.38490010737675,-20.021197338044068,Baseline
12.444041701561503,-29.33027313621276,Baseline
37.141330816871054,27.095250641915246,Baseline
26.6096195706818,-13.55520693882695,Baseline
20.542019044387494,-25.83078266453288,Baseline
16.34403607130648,-19.491082609103042,Baseline
32.65882799281525,-16.61124258009087,Baseline
25.95660222495992,-9.447729566456248,Baseline
19.73225642337702,-22.160209099192564,Baseline
18.27597968912244,-24.820781767864297,Baseline
17.51634055030854,-19.072846575500325,Baseline
19.32438372322987,-20.427056478416752,Baseline
27.29929598489478,-9.379525273822027,Baseline
39.84320025037775,32.000596505936244,Baseline
22.729601875919506,-27.292647522034017,Baseline
15.419254673873082,-16.80768539161468,Baseline
24.358610026863623,-6.261038860172275,Baseline
27.915401531497988,7.685891418129578,Baseline
13.983294972159003,-23.764709818344134,Baseline
21.87222347382672,-27.030143400319407,Baseline
21.400353132868588,-24.4561516236738,Baseline
12.86255809796033,-21.45591478201312,Baseline
36.622836909235716,32.265957100391475,Baseline
24.6895325345837,-17.189285432349934,Baseline
21.678368222350112,-26.06225109671468,Baseline
21.15638418159837,-16.652871315073785,Baseline
17.499443584128866,-25.038552839044247,Baseline
29.38436709319676,38.94180529384757,Baseline
24.869313735797036,-10.042225018774133,Baseline
23.9301253260955,-20.502769387786568,Baseline
22.735044846540664,-19.71352716761728,Baseline
30.620955742267572,29.028901902415264,Baseline
15.596049918091108,-18.82421535063929,Baseline
1.577365209803682,-27.261679800461422,Baseline
25.154714496025377,-15.598444137832585,Baseline
16.65210929493394,-17.9114722168635,Baseline
33.65958885185539,46.893190483427894,Baseline
20.76568400026928,-17.648174988099928,Baseline
11.842340921218028,-22.747532793242126,Baseline
2.905756712739477,-27.09992169908607,Baseline
16.076828076920386,-16.838754373167983,Baseline
28.864275408700465,28.606199162525368,Baseline
26.894117169423,-10.481779166851078,Baseline
14.59453130190187,-27.921858986775522,Baseline
12.348014279300635,-28.25529768251365,Baseline
16.82708258314178,-19.290483726354125,Baseline
39.333674158688886,32.887270953998765,Baseline
26.01168624138312,-9.954229025728782,Baseline
22.146000887885783,-20.956328087562806,Baseline
13.549024364861838,-15.962699529775216,Baseline
18.780404276253062,-25.810793597699476,Baseline
15.093483057773856,-20.793798195926072,Baseline
42.576741774349884,44.64424367426195,Baseline
14.706865137097157,-24.520461924855248,Baseline
3.4457831025865326,-25.038193714588044,Baseline
17.757950847195108,-20.641292992248562,Baseline
39.38490256697047,44.15626779775208,Baseline
23.32409004270432,-13.173647726051216,Baseline
15.563890398194781,-15.031341062589007,Baseline
4.628038783254735,-30.658517671771357,Baseline
18.804615925689646,-27.2234855137469,Baseline
18.156797290622446,-19.37447398472927,Baseline
37.25387907169581,41.04547035389142,Baseline
21.76445839077099,-8.93315259945276,Baseline
4.719636649266946,-29.351578506122916,Baseline
13.057232231981688,-21.423992854195436,Baseline
38.53322228034141,42.34473164356772,Baseline
20.06889058102627,-15.388230636072493,Baseline
21.7309905858594,-17.690703026128237,Baseline
15.573227104302635,-29.938171522460635,Baseline
16.373731648066073,-21.079816414525496,Baseline
39.932956873817325,43.93441258804382,Baseline
28.523154508051373,-25.391928426043446,Baseline
25.717302101762584,-8.148696294882358,Baseline
21.922768485247637,-24.5594392897491,Baseline
14.214872064915692,-17.350114634697892,Baseline
31.923932715875313,13.546905482676895,Baseline
24.55728506044649,-6.9374327247023775,Baseline
