pca1,pca2,model_type
0.9051138207621523,-17.506610143756163,Baseline
10.442091007042885,-17.327066567769073,Baseline
-5.5432672023465726,-25.09370879564559,Baseline
41.73811431203218,9.3528841902701,Baseline
17.040926797286133,-10.14918678140599,Baseline
-7.877825996403631,-28.832479890326145,Baseline
10.031649245823763,-19.242038320823546,Baseline
36.85948844515324,4.4454202650146915,Baseline
-6.2486974957190045,-14.627891103049707,Baseline
16.161223321091754,-5.348955999322486,Baseline
-11.527034259995931,-20.831619175170427,Baseline
16.114479720549866,-19.34439284731117,Baseline
-1.8514880958882765,-13.974665638673914,Baseline
11.693393509961581,-16.429320146676503,Baseline
-6.038805220906052,-19.63700532987165,Baseline
-3.1350420093015883,-19.604558497587824,Baseline
-2.9691440436045,-19.330011696344805,Baseline
8.70048762979767,-19.100540527174093,Baseline
8.339692131939653,-10.658079353640735,Baseline
-10.19826609796534,-24.419368906644706,Baseline
-8.791211021358238,-31.399058646141185,Baseline
13.676824197639528,-18.500474279638734,Baseline
34.28379959816338,6.162464080477558,Baseline
6.319202877177844,-18.061319633858762,Baseline
-9.109531581482674,-32.013342377960996,Baseline
8.91938036133795,-17.341960634893972,Baseline
-14.445114599913103,-36.99364083669352,Baseline
41.65693819809576,11.29001718391055,Baseline
-2.5066945514059538,-14.450125687689162,Baseline
-3.8790844936243154,-15.28735866233223,Baseline
-15.762786331652425,-30.873403526524026,Baseline
6.919719256020023,0.8739106954685133,Baseline
44.67061670695363,14.908728683378602,Baseline
-7.683337763766299,-21.83666673381014,Baseline
6.1321697579195265,-18.449014026610378,Baseline
-8.341816570216457,-31.950929518524482,Baseline
15.14614162762111,-18.5336606296028,Baseline
38.10678949809004,6.278213666334415,Baseline
-13.613819145516603,-29.48489725348245,Baseline
-5.932577683482268,-20.827984903041248,Baseline
-10.94135333568353,-34.68424643302936,Baseline
12.581119077107454,-20.947462867239206,Baseline
-4.678815599892466,-23.271668421242783,Baseline
50.215199389902935,16.33215951852453,Baseline
