pca1,pca2,model_type
17.326811899723694,26.179900868426206,Baseline
7.548025374101641,23.593604413562602,Baseline
13.764526107341656,28.611776468523814,Baseline
48.704566198230104,-42.19580941681456,Baseline
24.04505381879805,13.753347988544947,Baseline
-6.452047746492288,19.769313215096048,Baseline
9.639369509004451,26.388370232762963,Baseline
50.30022460668185,-36.23981230849603,Baseline
3.725660682672066,27.48913001754133,Baseline
16.848982016515116,3.6749277473805906,Baseline
14.895808176258862,25.746178497333297,Baseline
14.516735829628269,24.418081287950574,Baseline
8.046153945463471,23.8159095031401,Baseline
22.652625691610258,19.55292568137867,Baseline
7.054252015227133,27.68187064256825,Baseline
13.262394960099103,25.059084696610057,Baseline
18.43541647238849,28.35908873563875,Baseline
5.367588948799242,23.778934225947257,Baseline
14.483147858505072,27.752068654680297,Baseline
2.3066434102852336,30.255071466961972,Baseline
3.359905440034656,27.01526923538468,Baseline
15.416928477194912,24.94048440611842,Baseline
36.77500192709791,-31.90683814151517,Baseline
18.75935499354057,22.299902106801103,Baseline
-1.9023039767754464,24.191236835617246,Baseline
5.204098965604292,23.13726891694846,Baseline
-7.308814768525823,22.199238779760638,Baseline
44.56492845422485,-37.228443867831174,Baseline
21.135145645847192,24.393043691770497,Baseline
-2.2040092318630635,23.633396889220705,Baseline
-11.97279094946311,26.18437368400471,Baseline
4.647594973737909,9.47468088387654,Baseline
48.19270719840999,-42.5401018845277,Baseline
6.208988543053139,29.033493389512007,Baseline
20.707871224043032,21.45611954173972,Baseline
1.9225300952553506,26.29113517508074,Baseline
15.66399447942852,25.370909401348726,Baseline
50.94753314247142,-39.60358044488231,Baseline
-8.156355156518565,30.050864627864954,Baseline
10.329796844990721,27.467893829849885,Baseline
1.9304434435703237,28.266520659790533,Baseline
9.49961214915568,21.928904299433547,Baseline
11.017590099589473,30.786659501160194,Baseline
47.88331636845388,-33.05822671374065,Baseline
3.4016286492036034,27.97753295293642,Baseline
17.066687005567747,19.84079230239172,Baseline
6.786050669784599,28.621849030371077,Baseline
-0.9178053898535684,26.06845033850151,Baseline
7.034377897349109,28.53481127467955,Baseline
51.502557230570275,-40.93899841791564,Baseline
-4.57262120597139,24.978007217570934,Baseline
10.395520455612676,27.178263325952145,Baseline
44.855602001733864,-31.998553679449547,Baseline
11.706602030249474,23.616517600044215,Baseline
17.142776090527317,24.261826747518036,Baseline
5.208900537755762,26.079434159027727,Baseline
43.14318718704621,-33.416776449697174,Baseline
10.272390283804034,26.000164910631472,Baseline
-5.796770303628533,24.76983133692402,Baseline
